theweb.sk: 1 goride.gamerhost-server.pro.
waterjet.sk: 10 mailin.mx-hub.net.
waterjet.sk: 10 mailin.mx-hub.sk.
sektor.sk: 20 alt1.aspmx.l.google.com.
sektor.sk: 20 alt2.aspmx.l.google.com.
sektor.sk: 30 aspmx2.googlemail.com.
sektor.sk: 10 aspmx.l.google.com.
sektor.sk: 30 aspmx4.googlemail.com.
sektor.sk: 30 aspmx3.googlemail.com.
sektor.sk: 30 aspmx5.googlemail.com.
acom.sk: 10 relay.exohosting.sk.
acom.sk: 10 relay1.exohosting.sk.
acom.sk: 15 relay3.dnsserver.eu.
acom.sk: 20 relay2.dnsserver.eu.
lemuria.sk: 0 lemuria-sk.mail.protection.outlook.com.
nso.sk: 5 mailin1.nso.sk.
nso.sk: 10 mailin2.nso.sk.
ruck.sk: 1 mxredir.wedos.net.
rideon.sk: 10 mailin2.rideon.sk.
rideon.sk: 100 mailin1.rideon.sk.
jumpin.sk: 10 mx10.websupport.sk.
jumpin.sk: 100 mx20.websupport.sk.
bwe.sk: 0 bwe-sk.mail.protection.outlook.com.
dezign.sk: 10 mail.svethostingu.cz.
gall.sk: 10 mail.gall.sk.
luno.sk: 100 mailin1.luno.sk.
luno.sk: 10 mailin2.luno.sk.
fatcat.sk: 10 mailin.mx-hub.net.
fatcat.sk: 10 mailin.mx-hub.eu.
fatcat.sk: 10 mailin.mx-hub.sk.
fatcat.sk: 10 mailin.mx-hub.cz.
problemsolving.sk: 10 mailin1.problemsolving.sk.
problemsolving.sk: 100 mailin2.problemsolving.sk.
foxtrot.sk: 10 relay.exohosting.sk.
foxtrot.sk: 20 relay.dnsserver.eu.
doco.sk: 10 mx5.webhouse.sk.
doco.sk: 10 mx6.webhouse.sk.
doco.sk: 10 mx3.webhouse.sk.
doco.sk: 10 mx4.webhouse.sk.
doco.sk: 10 mx1.webhouse.sk.
doco.sk: 10 mx2.webhouse.sk.
suus.sk: 10 suus.sk.
avara.sk: 10 mx10.websupport.sk.
avara.sk: 100 mx20.websupport.sk.
fq.sk: 100 mail2.fq.sk.
fq.sk: 5 mail.fq.sk.
aitoolbox.sk: 100 mx20.websupport.sk.
aitoolbox.sk: 10 mx10.websupport.sk.
doza.sk: 10 mx10.websupport.sk.
doza.sk: 100 mx20.websupport.sk.
gyoza.sk: 10 mx1.savana.cz.
gyoza.sk: 20 mx2.savana.cz.
tyger.sk: 5 mailin1.tyger.sk.
tyger.sk: 10 mailin2.tyger.sk.
centauri.sk: 10 efa.gohost.sk.
snowboarding.sk: 10 mail01.imafex.sk.
made.sk: 10 mx1.webygroup.sk.
made.sk: 90 mx2.webygroup.sk.
partizan.sk: 90 kmg.partizan.sk.
partizan.sk: 150 kmg2.partizan.sk.
partizan.sk: 500 mailin1.partizan.sk.
hisense.sk: 10 mx.mailservice.com.
baze.sk: 5 mailin.mx-hub.eu.
baze.sk: 5 mailin.mx-hub.net.
baze.sk: 5 mailin.mx-hub.cz.
baze.sk: 5 mailin.mx-hub.sk.
artcraft.sk: 10 mailin2.artcraft.sk.
artcraft.sk: 5 mailin1.artcraft.sk.
ribbon.sk: 100 mailin2.ribbon.sk.
ribbon.sk: 10 mailin1.ribbon.sk.
hoho.sk: 10 mx3.webhouse.sk.
hoho.sk: 10 mx5.webhouse.sk.
hoho.sk: 10 mx2.webhouse.sk.
hoho.sk: 10 mx1.webhouse.sk.
hoho.sk: 10 mx6.webhouse.sk.
hoho.sk: 10 mx4.webhouse.sk.
sonny.sk: 100 mailin2.sonny.sk.
sonny.sk: 10 mailin1.sonny.sk.
franz.sk: 10 mailin1.franz.sk.
franz.sk: 100 mailin2.franz.sk.
nrg.sk: 0 nrg-sk.mail.protection.outlook.com.
triangulum.sk: 5 hub2.inet.sk.
triangulum.sk: 5 hub.inet.sk.
cupa.sk: 10 mx2.positive.sk.
cupa.sk: 0 mx1.positive.sk.
trinitas.sk: 10 mailin1.trinitas.sk.
trinitas.sk: 20 mailin2.trinitas.sk.
bostik.sk: 10 mailin.mx-hub.eu.
bostik.sk: 10 mailin.mx-hub.sk.
bostik.sk: 19 mailin.mx-hub.net.
bostik.sk: 10 mailin.mx-hub.cz.
stardom.sk: 10 mailin.mx-hub.eu.
stardom.sk: 10 mailin.mx-hub.net.
stardom.sk: 10 mailin.mx-hub.sk.
stardom.sk: 10 mailin.mx-hub.cz.
hydroponic.sk: 10 ns.hiro.cz.
hydroponic.sk: 50 mail-backup.hiro.cz.
hydroponic.sk: 100 mail-backup.hiro.cz.
v6.sk: 10 7aa8c2f872d20f4b.mx2.emailprofi.seznam.cz.
v6.sk: 20 7aa8c2f872d20f4b.mx1.emailprofi.seznam.cz.
tns.sk: 10 jonas.tns.cz.
tns.sk: 5 melichar.tns.cz.
mandi.sk: 100 mailin2.mandi.sk.
mandi.sk: 10 mailin1.mandi.sk.
peacemaker.sk: 100 mailin2.peacemaker.sk.
peacemaker.sk: 10 mailin1.peacemaker.sk.
ftv.sk: 100 mailin2.ftv.sk.
ftv.sk: 10 mailin1.ftv.sk.
divia.sk: 10 wes1-mx-backup.wedos.net.
divia.sk: 1 wes1-mx1.wedos.net.
divia.sk: 1 wes1-mx2.wedos.net.
darts.sk: 1 mx.bohemiasoft.com.
buyonline.sk: 10 mailin.mx-hub.net.
buyonline.sk: 10 mailin.mx-hub.cz.
buyonline.sk: 10 mailin.mx-hub.eu.
buyonline.sk: 10 mailin.mx-hub.sk.
tau.sk: 10 mail.tau.sk.
choice.sk: 10 mx3.webhouse.sk.
choice.sk: 10 mx2.webhouse.sk.
choice.sk: 10 mx1.webhouse.sk.
choice.sk: 10 mx4.webhouse.sk.
choice.sk: 10 mx6.webhouse.sk.
choice.sk: 10 mx5.webhouse.sk.
accessibility.sk: 5 alt2.aspmx.l.google.com.
accessibility.sk: 1 aspmx.l.google.com.
accessibility.sk: 5 alt1.aspmx.l.google.com.
accessibility.sk: 10 alt3.aspmx.l.google.com.
accessibility.sk: 10 alt4.aspmx.l.google.com.
luka.sk: 0 localhost.
infobox.sk: 20 alt2.aspmx.l.google.com.
infobox.sk: 30 aspmx3.googlemail.com.
infobox.sk: 30 aspmx2.googlemail.com.
infobox.sk: 30 aspmx4.googlemail.com.
infobox.sk: 10 aspmx.l.google.com.
infobox.sk: 30 aspmx5.googlemail.com.
infobox.sk: 20 alt1.aspmx.l.google.com.
b-d.sk: 100 mailin2.b-d.sk.
b-d.sk: 10 mailin1.b-d.sk.
dof.sk: 10 relay1.exohosting.sk.
dof.sk: 20 relay2.dnsserver.eu.
dof.sk: 10 relay.exohosting.sk.
dof.sk: 15 relay3.dnsserver.eu.
outbreak.sk: 10 mailin1.outbreak.sk.
outbreak.sk: 100 mailin2.outbreak.sk.
my3.sk: 5 hub.speedweb.sk.
my3.sk: 5 hub2.speedweb.sk.
diverso.sk: 10 mx1.websupport.sk.
diverso.sk: 100 mx2.websupport.sk.
freee.sk: 10 mxavas.forpsi.com.
brillante.sk: 10 mailin1.brillante.sk.
brillante.sk: 100 mailin2.brillante.sk.
bins.sk: 100 mailin1.bins.sk.
bins.sk: 10 mailin2.bins.sk.
coffeebeans.sk: 10 mxavas.forpsi.com.
stylist.sk: 30 mx3.hostmaster.sk.
stylist.sk: 15 backupmx.hostmaster.sk.
stylist.sk: 10 mail11.hostmaster.sk.
silkroad.sk: 100 mailin2.silkroad.sk.
silkroad.sk: 10 mailin1.silkroad.sk.
wildflower.sk: 10 mx2.hostinger.com.
wildflower.sk: 5 mx1.hostinger.com.
tae.sk: 100 tae-sk.mail.protection.outlook.com.
axxess.sk: 100 mx20.active24.cz.
axxess.sk: 10 mx10.active24.cz.
pendo.sk: 5 stardust.pendo.sk.
soros.sk: 10 mailin1.soros.sk.
soros.sk: 100 mailin2.soros.sk.
branddesign.sk: 20 mx2.acs.sk.
branddesign.sk: 10 mx.acs.sk.
yougo.sk: 100 mailin2.yougo.sk.
yougo.sk: 10 mailin1.yougo.sk.
xcmg.sk: 10 67c33082813bb0f0.mx2.emailprofi.seznam.cz.
xcmg.sk: 20 67c33082813bb0f0.mx1.emailprofi.seznam.cz.
feelista.sk: 10 spool.mail.gandi.net.
feelista.sk: 50 fb.mail.gandi.net.
krass.sk: 1 smtp.google.com.
harmonia.sk: 10 mailin.mx-hub.net.
harmonia.sk: 10 mailin.mx-hub.eu.
harmonia.sk: 10 mailin.mx-hub.sk.
harmonia.sk: 10 mailin.mx-hub.cz.
sarc.sk: 10 mail2.sarc.sk.
sarc.sk: 5 mail1.sarc.sk.
eltoro.sk: 20 alt2.aspmx.l.google.com.
eltoro.sk: 30 alt4.aspmx.l.google.com.
eltoro.sk: 10 aspmx.l.google.com.
eltoro.sk: 30 alt3.aspmx.l.google.com.
eltoro.sk: 20 alt1.aspmx.l.google.com.
ive.sk: 10 mx1.hostcreators.sk.
ive.sk: 20 mx2.hostcreators.sk.
imgs.sk: 90 mx-backup.platon.sk.
imgs.sk: 99 mx-backup.platon.org.
imgs.sk: 10 mx-relay.platon.sk.
casagrande.sk: 10 email2.webglobe.cz.
casagrande.sk: 10 email4.webglobe.cz.
casagrande.sk: 10 email.webglobe.cz.
casagrande.sk: 10 email3.webglobe.cz.
pupa.sk: 10 mailin2.pupa.sk.
pupa.sk: 5 mailin1.pupa.sk.
macho.sk: 10 mx1.webhouse.sk.
macho.sk: 10 mx2.webhouse.sk.
macho.sk: 10 mx4.webhouse.sk.
macho.sk: 10 mx6.webhouse.sk.
macho.sk: 10 mx5.webhouse.sk.
macho.sk: 10 mx3.webhouse.sk.
ingen.sk: 5 mailin1.ingen.sk.
ingen.sk: 10 mailin2.ingen.sk.
lager.sk: 10 mx1.webhouse.sk.
lager.sk: 10 mx4.webhouse.sk.
lager.sk: 10 mx6.webhouse.sk.
lager.sk: 10 mx5.webhouse.sk.
lager.sk: 10 mx2.webhouse.sk.
lager.sk: 10 mx3.webhouse.sk.
mago.sk: 10 mailin.mx-hub.net.
mago.sk: 10 mailin.mx-hub.sk.
mago.sk: 10 mailin.mx-hub.cz.
mago.sk: 10 mailin.mx-hub.eu.
granola.sk: 10 mailin1.granola.sk.
granola.sk: 100 mailin2.granola.sk.
isle.sk: 10 wes1-mx-backup.wedos.net.
isle.sk: 1 wes1-mx2.wedos.net.
isle.sk: 1 wes1-mx1.wedos.net.
clim.sk: 10 mx10.websupport.sk.
clim.sk: 100 mx20.websupport.sk.
insp.sk: 10 mx3.webhouse.sk.
insp.sk: 10 mx2.webhouse.sk.
insp.sk: 10 mx5.webhouse.sk.
insp.sk: 10 mx4.webhouse.sk.
insp.sk: 10 mx1.webhouse.sk.
insp.sk: 10 mx6.webhouse.sk.
umd.sk: 10 mailin1.umd.sk.
umd.sk: 100 mailin2.umd.sk.
ifan.sk: 10 mailin.mx-hub.sk.
ifan.sk: 10 mailin.mx-hub.net.
ifan.sk: 10 mailin.mx-hub.eu.
ifan.sk: 10 mailin.mx-hub.cz.
zenda.sk: 100 mx20.websupport.sk.
zenda.sk: 10 mx10.websupport.sk.
tora.sk: 10 tora.sk.
tora.sk: 10 mail.tora.sk.
seres.sk: 10 mail.emphos.cz.
feuerstein.sk: 100 mailin2.feuerstein.sk.
feuerstein.sk: 10 mailin1.feuerstein.sk.
cuppa.sk: 10 mailin1.cuppa.sk.
cuppa.sk: 100 mailin2.cuppa.sk.
mau.sk: 100 mailin1.mau.sk.
mau.sk: 10 mailin2.mau.sk.
batata.sk: 100 mailin2.batata.sk.
batata.sk: 10 mailin1.batata.sk.
uam.sk: 100 mx20.websupport.sk.
uam.sk: 10 mx10.websupport.sk.
karman.sk: 10 mail.dc3.cz.
waymo.sk: 10 mx10.websupport.sk.
waymo.sk: 100 mx20.websupport.sk.
oam.sk: 10 mail.oam.sk.
nur.sk: 10 mailin1.nur.sk.
nur.sk: 100 mailin2.nur.sk.
thepulse.sk: 10 mx10.websupport.sk.
thepulse.sk: 100 mx20.websupport.sk.
bronze.sk: 10 dllbwokc.loginssl.com.
techinsider.sk: 10 MAIL.101DOMAIN.COM.
osnap.sk: 10 mailin.mx-hub.net.
osnap.sk: 10 mailin.mx-hub.sk.
osnap.sk: 10 mailin.mx-hub.eu.
osnap.sk: 10 mailin.mx-hub.cz.
raphael.sk: 10 mailin1.raphael.sk.
raphael.sk: 100 mailin2.raphael.sk.
dima.sk: 100 mailin2.dima.sk.
dima.sk: 10 mailin1.dima.sk.
thread.sk: 10 mailin2.thread.sk.
thread.sk: 100 mailin1.thread.sk.
gust.sk: 10 mx.yandex.net.
dunia.sk: 10 email3.webglobe.cz.
dunia.sk: 10 email4.webglobe.cz.
dunia.sk: 10 email2.webglobe.cz.
dunia.sk: 10 email.webglobe.cz.
homely.sk: 5 hub.inet.sk.
homely.sk: 10 hub2.inet.sk.
rmg.sk: 10 inmail.wy.sk.
rmg.sk: 10 inmail2.wy.sk.
rmg.sk: 10 inmail3.wy.sk.
rmg.sk: 10 inmail4.wy.sk.
dragan.sk: 10 mailin.mx-hub.eu.
dragan.sk: 10 mailin.mx-hub.cz.
dragan.sk: 10 mailin.mx-hub.net.
dragan.sk: 10 mailin.mx-hub.sk.
roto.sk: 0 roto-sk.mail.protection.outlook.com.
doka.sk: 95 mail-relay1.slovanet.net.
doka.sk: 10 mail.slovanet.sk.
doka.sk: 100 mail-relay2.slovanet.net.
superx.sk: 10 mx4.webhouse.sk.
superx.sk: 10 mx3.webhouse.sk.
superx.sk: 10 mx6.webhouse.sk.
superx.sk: 10 mx1.webhouse.sk.
superx.sk: 10 mx5.webhouse.sk.
superx.sk: 10 mx2.webhouse.sk.
topline.sk: 1 wes1-mx2.wedos.net.
topline.sk: 1 wes1-mx1.wedos.net.
posterxxl.sk: 10 mx00.udag.de.
posterxxl.sk: 20 mx01.udag.de.
triforce.sk: 5 mailin1.triforce.sk.
triforce.sk: 10 mailin2.triforce.sk.
schmuck.sk: 10 mailin.mx-hub.eu.
schmuck.sk: 10 mailin.mx-hub.net.
schmuck.sk: 0 schmuck-sk.mail.protection.outlook.com.
schmuck.sk: 10 mailin.mx-hub.cz.
schmuck.sk: 10 mailin.mx-hub.sk.
bones.sk: 5 sv11.byethost11.org.
stiles.sk: 10 hub2.smartweb.sk.
stiles.sk: 5 hub.smartweb.eu.
spk.sk: 5 mailin1.spk.sk.
spk.sk: 10 mailin2.spk.sk.
mbb.sk: 10 mail.unio.sk.
bott.sk: 10 mx5.webhouse.sk.
bott.sk: 10 mx4.webhouse.sk.
bott.sk: 10 mx1.webhouse.sk.
bott.sk: 10 mx3.webhouse.sk.
bott.sk: 10 mx2.webhouse.sk.
bott.sk: 10 mx6.webhouse.sk.
siberia.sk: 10 mailin1.siberia.sk.
siberia.sk: 100 mailin2.siberia.sk.
sorin.sk: 100 mx20.websupport.sk.
sorin.sk: 10 mx10.websupport.sk.
gabriela.sk: 10 mxavas.forpsi.com.
frb.sk: 100 mailin1.frb.sk.
frb.sk: 10 mailin2.frb.sk.
konicaminolta.sk: 30 mx11c.antispameurope.de.
konicaminolta.sk: 10 mx11a.antispameurope.de.
konicaminolta.sk: 40 mx11d.antispameurope.de.
konicaminolta.sk: 20 mx11b.antispameurope.de.
provence.sk: 10 mailin.mx-hub.cz.
provence.sk: 10 mailin.mx-hub.eu.
provence.sk: 10 mailin.mx-hub.sk.
provence.sk: 10 mailin.mx-hub.net.
businesscredit.sk: 10 mailin1.businesscredit.sk.
businesscredit.sk: 100 mailin2.businesscredit.sk.
mpk.sk: 10 mx4.luneta.sk.
mpk.sk: 5 mx4.luneta.sk.
joko.sk: 10 relay.exohosting.sk.
joko.sk: 15 relay3.dnsserver.eu.
joko.sk: 20 relay2.dnsserver.eu.
joko.sk: 10 relay1.exohosting.sk.
concon.sk: 10 alt3.aspmx.l.google.com.
concon.sk: 100 mailin2.concon.sk.
concon.sk: 5 alt1.aspmx.l.google.com.
concon.sk: 10 alt4.aspmx.l.google.com.
concon.sk: 50 mailin1.concon.sk.
concon.sk: 1 aspmx.l.google.com.
concon.sk: 5 alt2.aspmx.l.google.com.
travelagent.sk: 5 mailin1.travelagent.sk.
travelagent.sk: 10 mailin2.travelagent.sk.
promis.sk: 100 mail.bart.sk.
skript.sk: 10 mx10.websupport.sk.
skript.sk: 100 mx20.websupport.sk.
uol.sk: 1 aspmx.l.google.com.
uol.sk: 10 aspmx2.googlemail.com.
uol.sk: 10 aspmx3.googlemail.com.
uol.sk: 5 alt2.aspmx.l.google.com.
uol.sk: 5 alt1.aspmx.l.google.com.
cbs.sk: 20 b61c259378f1bf29.mx2.emailprofi.seznam.cz.
cbs.sk: 50 mx1.hostcreators.sk.
cbs.sk: 10 b61c259378f1bf29.mx1.emailprofi.seznam.cz.
sten.sk: 10 mx1.hostcreators.sk.
sten.sk: 20 mx2.hostcreators.sk.
zilla.sk: 5 mx.antik.sk.
mercola.sk: 10 email.ignum.cz.
mercola.sk: 20 email2.ignum.cz.
electronic.sk: 10 mail.electronic.sk.
aicourse.sk: 10 mx10.websupport.sk.
aicourse.sk: 100 mx20.websupport.sk.
darian.sk: 0 darian-sk.mail.protection.outlook.com.
sfm.sk: 100 mailin2.sfm.sk.
sfm.sk: 10 mailin1.sfm.sk.
lear.sk: 5 mailin.mx-hub.eu.
lear.sk: 5 mailin.mx-hub.net.
lear.sk: 5 mailin.mx-hub.sk.
lear.sk: 5 mailin.mx-hub.cz.
developers.sk: 10 vip-mail.superhosting.cz.
grafix.sk: 10 mail.softnet.sk.
hornet.sk: 10 hornet-sk.mail.eo.outlook.com.
mos.sk: 15 relay3.dnsserver.eu.
mos.sk: 20 relay2.dnsserver.eu.
mos.sk: 10 relay.exohosting.sk.
mos.sk: 10 relay1.exohosting.sk.
thr.sk: 10 mail.thr.sk.
sonata.sk: 10 mxavas.forpsi.com.
pama.sk: 10 mailin.mx-hub.sk.
laptops.sk: 1 mail.laptops.sk.
usk.sk: 1 wes1-mx1.wedos.net.
usk.sk: 1 wes1-mx2.wedos.net.
357.sk: 10 mxavas.forpsi.com.
revent.sk: 100 mailin2.revent.sk.
revent.sk: 10 mailin1.revent.sk.
mfg.sk: 5 mailin1.mfg.sk.
mfg.sk: 10 mailin2.mfg.sk.
mfl.sk: 0 mfl-sk.mail.protection.outlook.com.
ostrov.sk: 0 .
bkw.sk: 20 mailsec.protonmail.ch.
bkw.sk: 10 mail.protonmail.ch.
sketchup.sk: 50 linode-miomx2.mioweb.cz.
sketchup.sk: 10 linode-miomx1.mioweb.cz.
sketchup.sk: 90 mail5.sketchup.sk.
sticky.sk: 100 mx20.websupport.sk.
sticky.sk: 10 mx10.websupport.sk.
martinez.sk: 10 relay1.exohosting.sk.
martinez.sk: 10 relay.exohosting.sk.
martinez.sk: 15 relay3.dnsserver.eu.
martinez.sk: 20 relay2.dnsserver.eu.
ecce.sk: 10 spf.eposta.sk.
snl.sk: 10 email3.webglobe.cz.
snl.sk: 10 email2.webglobe.cz.
snl.sk: 10 email.webglobe.cz.
snl.sk: 10 email4.webglobe.cz.
gpt.sk: 10 mail.gpt.sk.
resize.sk: 20 mta.vshosting.eu.
resize.sk: 10 mta.vshosting.cloud.
ingenio.sk: 10 mailin.mx-hub.net.
ingenio.sk: 10 mailin.mx-hub.sk.
ingenio.sk: 10 mailin.mx-hub.eu.
ingenio.sk: 10 mailin.mx-hub.cz.
bin.sk: 10 mx1.hostcreators.sk.
bin.sk: 20 mx2.hostcreators.sk.
vw.sk: 30 mx-backup1.nextra.sk.
vw.sk: 40 mx-backup2.nextra.sk.
vw.sk: 20 mx.maxmedia.sk.
vw.sk: 10 vw-sk.mail.protection.outlook.com.
ddx.sk: 10 mail.ddx.sk.
mirador.sk: 10 inmail.webglobe.sk.
mirador.sk: 100 mail3.webglobe.sk.
mirador.sk: 20 mail2.webglobe.sk.
critic.sk: 10 mailin2.critic.sk.
critic.sk: 100 mailin1.critic.sk.
drucker.sk: 5 mailin.mx-hub.cz.
drucker.sk: 5 mailin.mx-hub.sk.
drucker.sk: 5 mailin.mx-hub.net.
drucker.sk: 5 mailin.mx-hub.eu.
jee.sk: 20 mx2.hostcreators.sk.
jee.sk: 10 mx1.hostcreators.sk.
bonline.sk: 0 mail.bonline.sk.
dnp.sk: 0 dnp.sk.
venga.sk: 5 mailin1.venga.sk.
venga.sk: 10 mailin2.venga.sk.
ugc.sk: 10 server1.floxm.com.
holywater.sk: 10 mail.hukot.net.
holywater.sk: 100 mx2.securitynet.cz.
mhl.sk: 50 mx3.zoho.eu.
mhl.sk: 10 mx.zoho.eu.
mhl.sk: 20 mx2.zoho.eu.
chia.sk: 10 mailin2.chia.sk.
chia.sk: 5 mailin1.chia.sk.
bester.sk: 10 mailin.mx-hub.net.
bester.sk: 10 mailin.mx-hub.sk.
bester.sk: 10 mailin.mx-hub.cz.
bester.sk: 10 mailin.mx-hub.eu.
pegasus.sk: 10 mail.pegasus.sk.
tesseract.sk: 0 tesseract-sk.mail.protection.outlook.com.
monastery.sk: 100 mailin2.monastery.sk.
monastery.sk: 10 mailin1.monastery.sk.
waterdrop.sk: 20 mx1b20.thinline.cz.
waterdrop.sk: 10 mx1d10.thinline.cz.
rims.sk: 5 hub2.speedweb.sk.
rims.sk: 5 hub.speedweb.sk.
drone.sk: 10 .
mconnect.sk: 10 mx.trinetus.com.
lid.sk: 10 park-mx.above.com.
tout.sk: 10 mx10.websupport.sk.
tout.sk: 100 mx20.websupport.sk.
manomano.sk: 0 .
redefine.sk: 10 mx10.websupport.sk.
redefine.sk: 100 mx20.websupport.sk.
555.sk: 10 mail.parktons.com.
oks.sk: 90 mx-backup.platon.sk.
oks.sk: 99 mx-backup.platon.org.
oks.sk: 10 mx-relay.platon.sk.
koco.sk: 10 mailin1.koco.sk.
koco.sk: 100 mailin2.koco.sk.
btcmining.sk: 10 mailin1.btcmining.sk.
btcmining.sk: 100 mailin2.btcmining.sk.
ppi.sk: 10 ppi-sk.mail.protection.outlook.com.
genea.sk: 10 mxavas.forpsi.com.
tmb.sk: 10 mx5.webhouse.sk.
tmb.sk: 10 mx2.webhouse.sk.
tmb.sk: 10 mx1.webhouse.sk.
tmb.sk: 10 mx3.webhouse.sk.
tmb.sk: 10 mx6.webhouse.sk.
tmb.sk: 10 mx4.webhouse.sk.
106.sk: 100 mailin2.106.sk.
106.sk: 10 mailin1.106.sk.
banx.sk: 50 mail2.nexus.sk.
banx.sk: 10 mail1.nexus.sk.
4paws.sk: 10 mta-03.webnode.com.
ppr.sk: 10 mailin1.ppr.sk.
ppr.sk: 100 mailin2.ppr.sk.
hitler.sk: 100 mailin2.hitler.sk.
hitler.sk: 10 mailin1.hitler.sk.
wert.sk: 0 wert-sk.mail.protection.outlook.com.
gayvideo.sk: 0 localhost.
printpro.sk: 10 mx1.webhouse.sk.
printpro.sk: 10 mx3.webhouse.sk.
printpro.sk: 10 mx5.webhouse.sk.
printpro.sk: 10 mx6.webhouse.sk.
printpro.sk: 10 mx4.webhouse.sk.
printpro.sk: 10 mx2.webhouse.sk.
svp.sk: 5 svp-sk.mail.protection.outlook.com.
flips.sk: 100 mx20.websupport.sk.
flips.sk: 10 mx10.websupport.sk.
xperia.sk: 10 mailin1.xperia.sk.
xperia.sk: 100 mailin2.xperia.sk.
criterion.sk: 5 webglobe1.onice.io.
g-p.sk: 10 mailin.mx-hub.net.
g-p.sk: 10 mailin.mx-hub.eu.
g-p.sk: 10 mailin.mx-hub.cz.
g-p.sk: 10 mailin.mx-hub.sk.
bbc.sk: 10 mx.inetadmin.eu.
bbc.sk: 30 mx.inetadmin.cz.
bbc.sk: 20 mx.inetadmin.sk.
kapibara.sk: 100 mailin2.kapibara.sk.
kapibara.sk: 10 mailin1.kapibara.sk.
ubik.sk: 10 aspmx5.googlemail.com.
ubik.sk: 1 aspmx.l.google.com.
ubik.sk: 10 aspmx4.googlemail.com.
ubik.sk: 5 alt1.aspmx.l.google.com.
ubik.sk: 5 alt2.aspmx.l.google.com.
ubik.sk: 10 aspmx2.googlemail.com.
ubik.sk: 10 aspmx3.googlemail.com.
mypage.sk: 5 mailin1.mypage.sk.
mypage.sk: 10 mailin2.mypage.sk.
ferrum.sk: 100 mailin2.ferrum.sk.
ferrum.sk: 10 mailin1.ferrum.sk.
s-f.sk: 10 relay1.exohosting.sk.
s-f.sk: 15 relay3.dnsserver.eu.
s-f.sk: 20 relay2.dnsserver.eu.
s-f.sk: 10 relay.exohosting.sk.
mtec.sk: 100 mailin2.mtec.sk.
mtec.sk: 10 mailin1.mtec.sk.
skrt.sk: 10 mailin1.skrt.sk.
skrt.sk: 100 mailin2.skrt.sk.
zazen.sk: 1 mailin1.zazen.sk.
zazen.sk: 5 mailin2.zazen.sk.
sle.sk: 20 mxbackup1.syphon.sk.
sle.sk: 10 inmail.syphon.sk.
sle.sk: 100 mxbackup2.syphon.sk.
jef.sk: 10 jef-sk.mail.protection.outlook.com.
echoes.sk: 10 relay1.exohosting.sk.
echoes.sk: 15 relay3.dnsserver.eu.
echoes.sk: 10 relay.exohosting.sk.
echoes.sk: 20 relay2.dnsserver.eu.
harold.sk: 10 mailin2.harold.sk.
harold.sk: 5 mailin1.harold.sk.
arcgis.sk: 0 localhost.
truckparking.sk: 10 inmail3.wy.sk.
truckparking.sk: 10 inmail4.wy.sk.
truckparking.sk: 10 inmail2.wy.sk.
truckparking.sk: 10 inmail.wy.sk.
savethedate.sk: 10 mailin1.savethedate.sk.
savethedate.sk: 100 mailin2.savethedate.sk.
amtech.sk: 100 mx20.websupport.sk.
amtech.sk: 10 mx10.websupport.sk.
cabra.sk: 100 mailin2.cabra.sk.
cabra.sk: 10 mailin1.cabra.sk.
karisma.sk: 10 mailin1.karisma.sk.
karisma.sk: 100 mailin2.karisma.sk.
xena.sk: 10 mx2.webhouse.sk.
xena.sk: 10 mx5.webhouse.sk.
xena.sk: 10 mx6.webhouse.sk.
xena.sk: 10 mx1.webhouse.sk.
xena.sk: 10 mx3.webhouse.sk.
xena.sk: 10 mx4.webhouse.sk.
canaveral.sk: 50 fb.mail.gandi.net.
canaveral.sk: 10 spool.mail.gandi.net.
bigpanda.sk: 10 mx10.websupport.sk.
bigpanda.sk: 100 mx20.websupport.sk.
heads.sk: 10 alt3.aspmx.l.google.com.
heads.sk: 10 alt4.aspmx.l.google.com.
heads.sk: 1 aspmx.l.google.com.
heads.sk: 5 alt2.aspmx.l.google.com.
heads.sk: 5 alt1.aspmx.l.google.com.
marek.sk: 5 mail.marek.sk.
willard.sk: 10 mailin2.willard.sk.
willard.sk: 5 mailin1.willard.sk.
visible.sk: 10 alt4.aspmx.l.google.com.
visible.sk: 1 aspmx.l.google.com.
visible.sk: 5 alt2.aspmx.l.google.com.
visible.sk: 10 alt3.aspmx.l.google.com.
visible.sk: 5 alt1.aspmx.l.google.com.
vitamins.sk: 100 mailin2.vitamins.sk.
vitamins.sk: 10 mailin1.vitamins.sk.
sany.sk: 10 mx5.webhouse.sk.
sany.sk: 10 mx3.webhouse.sk.
sany.sk: 10 mx4.webhouse.sk.
sany.sk: 10 mx2.webhouse.sk.
sany.sk: 10 mx6.webhouse.sk.
sany.sk: 10 mx1.webhouse.sk.
airfryer.sk: 0 mail.airfryer.sk.
blau.sk: 10 mx0.rainside.sk.
donner.sk: 10 mailin1.donner.sk.
donner.sk: 100 mailin2.donner.sk.
dressing.sk: 100 mailin2.dressing.sk.
dressing.sk: 10 mailin1.dressing.sk.
edb.sk: 10 custmx.cscdns.net.
mcga.sk: 0 mcga-sk.mail.protection.outlook.com.
t2m.sk: 10 mx10.active24.cz.
t2m.sk: 100 mx20.active24.cz.
greedy.sk: 10 mxa.mailgun.org.
greedy.sk: 0 greedy-sk.mail.protection.outlook.com.
greedy.sk: 10 mxb.mailgun.org.
dataset.sk: 1 wes1-mx1.wedos.net.
dataset.sk: 1 wes1-mx2.wedos.net.
