true.yt: 10 mailpro.oaknet.cloud.
irc.yt: 10 _dc-mx.38d77bdb7183.irc.yt.
v1.yt: 10 smtp.v1.yt.
honda.yt: 10 spool.mail.gandi.net.
honda.yt: 50 fb.mail.gandi.net.
skyscanner.yt: 0 .
sva.yt: 10 mail.askja.de.
hotels.yt: 0 localhost.
repair.yt: 0 localhost.
yts.yt: 1 alltheemails.com.
canalplus.yt: 10 mail.canalplus.yt.
ltd.yt: 0 localhost.
ioi.yt: 10 mx2.hostinger.com.
ioi.yt: 5 mx1.hostinger.com.
chan.yt: 5 alt1.aspmx.l.google.com.
chan.yt: 1 aspmx.l.google.com.
chan.yt: 10 alt4.aspmx.l.google.com.
chan.yt: 10 alt3.aspmx.l.google.com.
chan.yt: 5 alt2.aspmx.l.google.com.
wet.yt: 0 localhost.
invest.yt: 0 localhost.
hotel.yt: 0 localhost.
drive.yt: 0 localhost.
ist.yt: 10 mx1.netim.net.
ist.yt: 10 mx2.netim.net.
bin.yt: 10 mailserver.purelymail.com.
stamp.yt: 10 mxa-00a2b801.gslb.pphosted.com.
stamp.yt: 10 mxb-00a2b801.gslb.pphosted.com.
data.yt: 0 mail.data.yt.
domo.yt: 10 mail.protonmail.ch.
domo.yt: 20 mailsec.protonmail.ch.
old.yt: 0 localhost.
relief.yt: 0 localhost.
huber.yt: 10 web01.tonadro.com.
auto.yt: 10 txpro2.fcomet.com.
noc.yt: 5 pinwale.sigint.nl.
truth.yt: 0 localhost.
ceo.yt: 0 localhost.
copy.yt: 0 localhost.
unmetered.yt: 10 mxb.mailgun.org.
unmetered.yt: 10 mxa.mailgun.org.
atmosphere.yt: 5 aspmx.l.google.com.
atmosphere.yt: 15 alt4.aspmx.l.google.com.
atmosphere.yt: 5 alt1.aspmx.l.google.com.
atmosphere.yt: 10 alt3.aspmx.l.google.com.
atmosphere.yt: 10 alt2.aspmx.l.google.com.
mat.yt: 10 mx01.mail.icloud.com.
mat.yt: 10 mx02.mail.icloud.com.
tax.yt: 0 localhost.
moon.yt: 0 localhost.
pyro.yt: 10 mail.thmsn.de.
comedy.yt: 0 localhost.
24.yt: 10 park-mx.above.com.
wiki.yt: 10 alltheemails.com.
webhosting.yt: 0 localhost.
sec.yt: 0 localhost.
80.yt: 10 alt3.aspmx.l.google.com.
80.yt: 5 alt1.aspmx.l.google.com.
80.yt: 5 alt2.aspmx.l.google.com.
80.yt: 10 alt4.aspmx.l.google.com.
80.yt: 1 aspmx.l.google.com.
puzzle.yt: 10 mx1.netim.net.
puzzle.yt: 10 mx2.netim.net.
bets.yt: 0 localhost.
pedro.yt: 10 mx01.dondominio.com.
saas.yt: 0 localhost.
text.yt: 10 park-mx.above.com.
nebius.yt: 0 nebius-yt.mail.protection.outlook.com.
den.yt: 10 mx.yandex.net.
click.yt: 0 .
orb.yt: 10 aspmx1.migadu.com.
orb.yt: 20 aspmx2.migadu.com.
ingatlan.yt: 5 mx1.hostinger.com.
ingatlan.yt: 10 mx2.hostinger.com.
casino777.yt: 10 mfwd.eurodns.com.
eram.yt: 10 mail.eram.yt.
make.yt: 0 localhost.
rel.yt: 10 in1-smtp.messagingengine.com.
rel.yt: 20 in2-smtp.messagingengine.com.
001.yt: 10 mx3.mail.ovh.net.
001.yt: 1 mx4.mail.ovh.net.
xtc.yt: 10 mx1.improvmx.com.
xtc.yt: 20 mx2.improvmx.com.
moov.yt: 100 mx3.mail.ovh.net.
moov.yt: 5 mx2.mail.ovh.net.
moov.yt: 1 mx1.mail.ovh.net.
mod.yt: 50 fb.mail.gandi.net.
mod.yt: 10 spool.mail.gandi.net.
develop.yt: 0 localhost.
chez.yt: 10 mx1.alias.proton.me.
chez.yt: 20 mx2.alias.proton.me.
netforce.yt: 10 mx1.netim.net.
netforce.yt: 10 mx2.netim.net.
bingo.yt: 0 mail.bingo.yt.
cmb.yt: 1 mx1.mail.ovh.net.
cmb.yt: 5 mx2.mail.ovh.net.
cmb.yt: 100 mx3.mail.ovh.net.
atelier.yt: 5 mx2.mail.ovh.net.
atelier.yt: 100 mx3.mail.ovh.net.
atelier.yt: 1 mx1.mail.ovh.net.
nass.yt: 10 147035877.pamx1.hotmail.com.
maps.yt: 0 .
town.yt: 10 alt3.aspmx.l.google.com.
town.yt: 1 aspmx.l.google.com.
town.yt: 5 alt2.aspmx.l.google.com.
town.yt: 10 alt4.aspmx.l.google.com.
town.yt: 5 alt1.aspmx.l.google.com.
o2.yt: 1 astr.javln.uk.
psi.yt: 1 mx1.mail.ovh.net.
psi.yt: 100 mx3.mail.ovh.net.
psi.yt: 5 mx2.mail.ovh.net.
blink.yt: 10 mx3.mail.ovh.net.
blink.yt: 1 mx4.mail.ovh.net.
anna.yt: 10 142.o74.net.
anna.yt: 10 224.o74.net.
influencer.yt: 1 mx4.mail.ovh.net.
influencer.yt: 10 mx3.mail.ovh.net.
noel.yt: 100 mx3.mail.ovh.net.
noel.yt: 5 mx2.mail.ovh.net.
noel.yt: 1 mx1.mail.ovh.net.
reboot.yt: 10 mx3.pub.mailpod11-cph3.one.com.
reboot.yt: 10 mx2.pub.mailpod11-cph3.one.com.
reboot.yt: 10 mx4.pub.mailpod11-cph3.one.com.
reboot.yt: 10 mx1.pub.mailpod11-cph3.one.com.
a1.yt: 10 224.o74.net.
a1.yt: 10 142.o74.net.
asc.yt: 1 mx1.mail.ovh.net.
asc.yt: 100 mx3.mail.ovh.net.
asc.yt: 5 mx2.mail.ovh.net.
security.yt: 10 224.o74.net.
security.yt: 10 142.o74.net.
kiwi.yt: 20 mail.kiwi.yt.
kiwi.yt: 10 mail.kiwi.yt.
vtb.yt: 21 amir.mx.cloudflare.net.
vtb.yt: 44 linda.mx.cloudflare.net.
vtb.yt: 4 isaac.mx.cloudflare.net.
white.yt: 10 mx3.pub.mailpod11-cph3.one.com.
white.yt: 10 mx2.pub.mailpod11-cph3.one.com.
white.yt: 10 mx4.pub.mailpod11-cph3.one.com.
white.yt: 10 mx1.pub.mailpod11-cph3.one.com.
domains.yt: 0 localhost.
travel.yt: 0 localhost.
skip.yt: 5 mx2.mail.ovh.net.
skip.yt: 100 mx3.mail.ovh.net.
skip.yt: 1 mx1.mail.ovh.net.
abra.yt: 1 smtp.google.com.
lila.yt: 1 smtp.google.com.
artisan.yt: 1 mx1.mail.ovh.net.
artisan.yt: 5 mx2.mail.ovh.net.
artisan.yt: 100 mx3.mail.ovh.net.
pow.yt: 100 mx3.mail.ovh.net.
pow.yt: 1 mx1.mail.ovh.net.
pow.yt: 5 mx2.mail.ovh.net.
marine.yt: 1 mx4.mail.ovh.net.
marine.yt: 10 mx3.mail.ovh.net.
onlinecasino.yt: 0 localhost.
sweedle.yt: 10 mx1.netim.net.
sweedle.yt: 10 mx2.netim.net.
vlad.yt: 10 mail.vlad.yt.
crypto.yt: 0 localhost.
facebook.yt: 10 mailredirect.sunnydns.de.
wall.yt: 10 mx2.pub.mailpod9-cph3.one.com.
wall.yt: 10 mx1.pub.mailpod9-cph3.one.com.
wall.yt: 10 mx4.pub.mailpod9-cph3.one.com.
wall.yt: 10 mx3.pub.mailpod9-cph3.one.com.
lewis.yt: 10 mx1.pub.mailpod14-cph3.one.com.
lewis.yt: 10 mx3.pub.mailpod14-cph3.one.com.
lewis.yt: 10 mx2.pub.mailpod14-cph3.one.com.
lewis.yt: 10 mx4.pub.mailpod14-cph3.one.com.
cld.yt: 89 route1.mx.cloudflare.net.
cld.yt: 83 route3.mx.cloudflare.net.
cld.yt: 89 route2.mx.cloudflare.net.
holiday.yt: 1 mx1.je-eigen-domein.nl.
holiday.yt: 100 mx2.je-eigen-domein.nl.
nite.yt: 10 mx.yandex.net.
mtm.yt: 10 mx10.websupport.se.
mtm.yt: 100 mx20.websupport.se.
vrc.yt: 10 mail.addr.es.
mci.yt: 40 mx4.mail.ovh.net.
mci.yt: 10 mx1.mail.ovh.net.
mci.yt: 20 mx2.mail.ovh.net.
mci.yt: 1 mx0.mail.ovh.net.
mci.yt: 30 mx3.mail.ovh.net.
lina.yt: 10 aspmx1.migadu.com.
lina.yt: 20 aspmx2.migadu.com.
bred.yt: 0 mx3.nameshield.com.
bred.yt: 10 mx4.nameshield.net.
move.yt: 0 localhost.
livescore.yt: 10 custmx.cscdns.net.
nico.yt: 5 mta-gw.infomaniak.ch.
graph.yt: 0 mail.graph.yt.
jeff.yt: 5 alt1.aspmx.l.google.com.
jeff.yt: 5 alt2.aspmx.l.google.com.
jeff.yt: 10 alt3.aspmx.l.google.com.
jeff.yt: 1 aspmx.l.google.com.
jeff.yt: 10 alt4.aspmx.l.google.com.
ojo.yt: 5 mx2.ovh.net.
ojo.yt: 100 mxb.ovh.net.
ojo.yt: 1 mx1.ovh.net.
telecom.yt: 0 .
bark.yt: 1 mx4.mail.ovh.net.
bark.yt: 10 mx3.mail.ovh.net.
artenika.yt: 10 mx2.netim.net.
artenika.yt: 10 mx1.netim.net.
spm.yt: 10 box.biebele.info.
ins.yt: 10 mailserver.ins.yt.
weber.yt: 10 mail.web-power.at.
franke.yt: 86 route3.mx.cloudflare.net.
franke.yt: 34 route1.mx.cloudflare.net.
franke.yt: 47 route2.mx.cloudflare.net.
avm.yt: 5 ALT1.ASPMX.L.GOOGLE.COM.
avm.yt: 10 ASPMX3.GOOGLEMAIL.COM.
avm.yt: 1 ASPMX.L.GOOGLE.COM.
avm.yt: 5 ALT2.ASPMX.L.GOOGLE.COM.
avm.yt: 10 ASPMX2.GOOGLEMAIL.COM.
fbi.yt: 10 mx.zoho.com.
fbi.yt: 20 mx2.zoho.com.
onlineshop.yt: 10 mail.onlineshop.yt.
boats.yt: 10 custmx.cscdns.net.
felix.yt: 10 mx01.mail.icloud.com.
felix.yt: 10 mx02.mail.icloud.com.
leboncoin.yt: 0 mx3.nameshield.com.
leboncoin.yt: 10 mx4.nameshield.net.
signal.yt: 0 .
flirt.yt: 10 mail.variomedia.de.
options.yt: 5 mx2.mail.ovh.net.
options.yt: 100 mx3.mail.ovh.net.
options.yt: 1 mx1.mail.ovh.net.
waba.yt: 10 mx1.netim.net.
waba.yt: 10 mx2.netim.net.
purgatory.yt: 10 mail.protonmail.ch.
purgatory.yt: 20 mailsec.protonmail.ch.
totalenergies.yt: 10 totalenergies-yt.mail.protection.outlook.com.
space.yt: 0 localhost.
plex.yt: 50 mx3.zoho.eu.
plex.yt: 10 mx.zoho.eu.
plex.yt: 20 mx2.zoho.eu.
travels.yt: 10 mx3.mail.ovh.net.
travels.yt: 1 mx4.mail.ovh.net.
lion.yt: 5 mx2.mail.ovh.net.
lion.yt: 100 mx3.mail.ovh.net.
lion.yt: 1 mx1.mail.ovh.net.
africa50.yt: 5 mx2.mail.ovh.net.
africa50.yt: 100 mx3.mail.ovh.net.
africa50.yt: 1 mx1.mail.ovh.net.
voiture.yt: 10 mx2.netim.net.
voiture.yt: 10 mx1.netim.net.
bcr.yt: 50 fb.mail.gandi.net.
bcr.yt: 10 spool.mail.gandi.net.
voodoo.yt: 20 mx2.krystalhosting.com.
voodoo.yt: 10 mx1.krystalhosting.com.
sell.yt: 0 localhost.
ipo.yt: 0 localhost.
omar.yt: 20 mailsec.protonmail.ch.
omar.yt: 10 mail.protonmail.ch.
hhh.yt: 1 SMTP.GOOGLE.COM.
ebook.yt: 1 mx4.mail.ovh.net.
ebook.yt: 10 mx3.mail.ovh.net.
poker.yt: 0 localhost.
part.yt: 20 mx2.simplelogin.co.
part.yt: 10 mx1.simplelogin.co.
ipv6.yt: 10 mx3.mail.ovh.net.
ipv6.yt: 1 mx4.mail.ovh.net.
server.yt: 10 mx01.rtsrvr.de.
server.yt: 20 mx02.rtsrvr.de.
humor.yt: 0 localhost.
virus.yt: 0 localhost.
xstream.yt: 97 route2.mx.cloudflare.net.
xstream.yt: 47 route1.mx.cloudflare.net.
xstream.yt: 100 route3.mx.cloudflare.net.
ant.yt: 10 ant.yt.
tooth.yt: 1 mail.hosted-exchange.rocks.
thomas.yt: 0 localhost.
olympia.yt: 5 mx1.hostinger.com.
olympia.yt: 10 mx2.hostinger.com.
cypher.yt: 12 daddy.dango.fr.
tha.yt: 5 mx1.hostinger.com.
tha.yt: 10 mx2.hostinger.com.
block.yt: 0 localhost.
capital.yt: 10 mail.capital.yt.
vente-privee.yt: 50 fb.mail.gandi.net.
vente-privee.yt: 10 spool.mail.gandi.net.
aya.yt: 0 mail.aya.yt.
hyundai.yt: 1 mx4.mail.ovh.net.
hyundai.yt: 10 mx3.mail.ovh.net.
simpl.yt: 0 mail.simpl.yt.
radios.yt: 10 mx3.mail.ovh.net.
radios.yt: 1 mx4.mail.ovh.net.
mcs.yt: 1 mx1.mail.ovh.net.
mcs.yt: 5 mx2.mail.ovh.net.
mcs.yt: 100 mx3.mail.ovh.net.
chunk.yt: 47 route3.mx.cloudflare.net.
chunk.yt: 18 route1.mx.cloudflare.net.
chunk.yt: 37 route2.mx.cloudflare.net.
film.yt: 0 localhost.
benjamin.yt: 10 mx3.mail.ovh.net.
benjamin.yt: 1 mx4.mail.ovh.net.
188.yt: 0 localhost.
thc.yt: 10 mail.thc.yt.
jkb.yt: 10 mx02.mail.icloud.com.
jkb.yt: 10 mx01.mail.icloud.com.
tay.yt: 10 mx.throttlehq.com.
aka.yt: 20 in2-smtp.messagingengine.com.
aka.yt: 10 in1-smtp.messagingengine.com.
aka.yt: 120 mx2.improvmx.com.
aka.yt: 110 mx1.improvmx.com.
anonymous.yt: 0 anonymous.yt.
tor.yt: 0 localhost.
gothic.yt: 0 .
freelance.yt: 0 freelance.yt.
prolog.yt: 1 alltheemails.com.
pap.yt: 10 spool.mail.gandi.net.
pap.yt: 50 fb.mail.gandi.net.
label.yt: 20 mx01.udag.de.
label.yt: 10 mx00.udag.de.
ken.yt: 0 mx2.mailchannels.net.
ken.yt: 0 mx1.mailchannels.net.
fff.yt: 20 mailsec.protonmail.ch.
fff.yt: 10 mail.protonmail.ch.
images.yt: 0 localhost.
wol.yt: 10 mail.parktons.com.
288.yt: 0 localhost.
easylife.yt: 10 mx1.hostinger.com.
easylife.yt: 10 mx2.hostinger.com.
par.yt: 10 mailserver.purelymail.com.
guillaume.yt: 1 aspmx.l.google.com.
guillaume.yt: 10 alt4.aspmx.l.google.com.
guillaume.yt: 10 alt3.aspmx.l.google.com.
guillaume.yt: 5 alt2.aspmx.l.google.com.
guillaume.yt: 5 alt1.aspmx.l.google.com.
vks.yt: 1 cloud.stock.eu.org.
juul.yt: 10 aspmx3.googlemail.com.
juul.yt: 5 alt2.aspmx.l.google.com.
juul.yt: 10 aspmx2.googlemail.com.
juul.yt: 1 aspmx.l.google.com.
juul.yt: 5 alt1.aspmx.l.google.com.
t1.yt: 10 mail.kwaak.net.
fab.yt: 0 fab.yt.
reynolds.yt: 10 mx1.netim.net.
reynolds.yt: 10 mx2.netim.net.
plombier.yt: 10 mx2.netim.net.
plombier.yt: 10 mx1.netim.net.
diagnostic.yt: 10 mx2.netim.net.
diagnostic.yt: 10 mx1.netim.net.
study.yt: 0 localhost.
mix.yt: 10 mail.variomedia.de.
than.yt: 10 mail.tutanota.de.
shorts.yt: 0 mail.shorts.yt.
investors.yt: 0 localhost.
sebas.yt: 0 _dc-mx.308092ce5b68.sebas.yt.
bast.yt: 10 mail.bast.yt.
zod.yt: 10 mx02.mail.icloud.com.
zod.yt: 10 mx01.mail.icloud.com.
ebs.yt: 10 mx2.hostinger.com.
ebs.yt: 5 mx1.hostinger.com.
pizza.yt: 0 localhost.
hana.yt: 0 hana-yt.mail.protection.outlook.com.
mask.yt: 0 localhost.
tattoos.yt: 0 localhost.
vex.yt: 1 aspmx.l.google.com.
vex.yt: 10 alt4.aspmx.l.google.com.
vex.yt: 5 alt1.aspmx.l.google.com.
vex.yt: 10 alt3.aspmx.l.google.com.
vex.yt: 5 alt2.aspmx.l.google.com.
nfc.yt: 0 localhost.
winner.yt: 0 localhost.
ever.yt: 10 mail.ever.yt.
generator.yt: 20 mx2.krystal.uk.
generator.yt: 10 mx1.krystal.uk.
94.yt: 1 aspmx.l.google.com.
94.yt: 10 alt4.aspmx.l.google.com.
94.yt: 5 alt2.aspmx.l.google.com.
94.yt: 5 alt1.aspmx.l.google.com.
94.yt: 10 alt3.aspmx.l.google.com.
yun.yt: 0 localhost.
buzz.yt: 1 mx1.mail.ovh.net.
buzz.yt: 5 mx2.mail.ovh.net.
buzz.yt: 100 mx3.mail.ovh.net.
ess.yt: 10 mx00.dex.email.
brad.yt: 0 brad.yt.
bigfoot.yt: 10 MAIL.101DOMAIN.COM.
alstom.yt: 0 mx3.nameshield.com.
alstom.yt: 10 mx4.nameshield.net.
tel.yt: 0 localhost.
alm.yt: 10 ALT4.ASPMX.L.GOOGLE.COM.
alm.yt: 1 ASPMX.L.GOOGLE.COM.
alm.yt: 5 ALT2.ASPMX.L.GOOGLE.COM.
alm.yt: 10 ALT3.ASPMX.L.GOOGLE.COM.
alm.yt: 5 ALT1.ASPMX.L.GOOGLE.COM.
c0.yt: 666 nexus6.adm.ielo.net.
test.yt: 30 mxbackup2.hostingcp.eu.
test.yt: 20 mxbackup1.hostingcp.eu.
test.yt: 10 web5.hostingcp.eu.
swarovski.yt: 1 mx1.mail.ovh.net.
swarovski.yt: 100 mx3.mail.ovh.net.
swarovski.yt: 5 mx2.mail.ovh.net.
politics.yt: 0 localhost.
ama.yt: 0 ama-yt.mail.protection.outlook.com.
robert.yt: 1 mx1.mail.ovh.net.
robert.yt: 100 mx3.mail.ovh.net.
robert.yt: 5 mx2.mail.ovh.net.
ghost.yt: 10 mx.transip.email.
biontech.yt: 10 mx00.udag.de.
biontech.yt: 20 mx01.udag.de.
bravofly.yt: 10 mfwd.eurodns.com.
tom.yt: 1 mx1.mail.ovh.net.
tom.yt: 100 mx3.mail.ovh.net.
tom.yt: 5 mx2.mail.ovh.net.
ovh.yt: 10 mx3.mail.ovh.net.
ovh.yt: 1 mx4.mail.ovh.net.
etl.yt: 0 mail.etl.yt.
checkout.yt: 20 mx2.krystal.uk.
checkout.yt: 10 mx1.krystal.uk.
fda.yt: 1 mx1.mail.ovh.net.
fda.yt: 100 mx3.mail.ovh.net.
fda.yt: 5 mx2.mail.ovh.net.
cni.yt: 1 mx1.mail.ovh.net.
cni.yt: 5 mx2.mail.ovh.net.
cni.yt: 100 mx3.mail.ovh.net.
any.yt: 10 spool.mail.gandi.net.
any.yt: 50 fb.mail.gandi.net.
superyacht.yt: 10 mx3.mail.ovh.net.
superyacht.yt: 1 mx4.mail.ovh.net.
pool.yt: 10 mail.pool.yt.
srv.yt: 10 srv.yt.
bamboo.yt: 5 mta-gw.infomaniak.ch.
ecs.yt: 10 mail.ecs.yt.
beer.yt: 10 mx3.mail.ovh.net.
beer.yt: 1 mx4.mail.ovh.net.
umg.yt: 50 mxl1-cloud.spamora.net.
umg.yt: 10 mxp1-cloud.spamora.net.
umg.yt: 20 mxv2-cloud.spamora.net.
umg.yt: 10 mxv1-cloud.spamora.net.
annonces.yt: 10 mx1.netim.net.
annonces.yt: 10 mx2.netim.net.
null.yt: 10 mail0.mydevil.net.
bazar.yt: 10 mx3.mail.ovh.net.
bazar.yt: 1 mx4.mail.ovh.net.
99.yt: 0 .
ahmet.yt: 10 mx.zoho.com.
ahmet.yt: 50 mx3.zoho.com.
ahmet.yt: 20 mx2.zoho.com.
xplore.yt: 1 mx1.mail.ovh.net.
xplore.yt: 5 mx2.mail.ovh.net.
xplore.yt: 100 mx3.mail.ovh.net.
pro.yt: 0 mail.pro.yt.
register.yt: 10 noreply.letsbrand.com.
register.yt: 0 dpms-x01.letsbrand.com.
fight.yt: 0 localhost.
print.yt: 0 localhost.
richard.yt: 5 mx2.mail.ovh.net.
richard.yt: 100 mx3.mail.ovh.net.
richard.yt: 1 mx1.mail.ovh.net.
likes.yt: 1 mx4.mail.ovh.net.
likes.yt: 10 mx3.mail.ovh.net.
playlist.yt: 100 mx3.mail.ovh.net.
playlist.yt: 5 mx2.mail.ovh.net.
playlist.yt: 1 mx1.mail.ovh.net.
trust.yt: 0 trust.yt.
jpg.yt: 10 mx3.mail.ovh.net.
jpg.yt: 1 mx4.mail.ovh.net.
bedigital.yt: 0 .
ecolab.yt: 1 bh.markmonitor.com.
coding.yt: 10 mx1.simplelogin.co.
coding.yt: 20 mx2.simplelogin.co.
charter.yt: 1 mx4.mail.ovh.net.
charter.yt: 10 mx3.mail.ovh.net.
hira.yt: 5 mta-gw.infomaniak.ch.
dimension.yt: 1 mx1.mail.ovh.net.
dimension.yt: 5 mx2.mail.ovh.net.
dimension.yt: 100 mx3.mail.ovh.net.
fnd.yt: 9 route3.mx.cloudflare.net.
fnd.yt: 77 route1.mx.cloudflare.net.
fnd.yt: 66 route2.mx.cloudflare.net.
skynet.yt: 10 mx3.pub.mailpod6-cph3.one.com.
skynet.yt: 10 mx2.pub.mailpod6-cph3.one.com.
skynet.yt: 10 mx1.pub.mailpod6-cph3.one.com.
qual.yt: 0 mail.qual.yt.
formation.yt: 1 mx4.mail.ovh.net.
formation.yt: 10 mx3.mail.ovh.net.
axie.yt: 100 mx2.securemail.name.
axie.yt: 100 mx1.securemail.name.
emp.yt: 32767 ms85230036.msv1.invalid.emp.yt.
emp.yt: 10 mail.emp.yt.
swap.yt: 1 mx4.mail.ovh.net.
swap.yt: 10 mx3.mail.ovh.net.
868.yt: 0 localhost.
trip.yt: 1 trip.yt.
ani.yt: 10 mx4.pub.mailpod11-cph3.one.com.
ani.yt: 10 mx1.pub.mailpod11-cph3.one.com.
ani.yt: 10 mx2.pub.mailpod11-cph3.one.com.
ani.yt: 10 mx3.pub.mailpod11-cph3.one.com.
tim.yt: 100 mx2.securemail.name.
tim.yt: 100 mx1.securemail.name.
alex.yt: 5 mx2.ovh.net.
alex.yt: 100 mxb.ovh.net.
alex.yt: 1 mx1.ovh.net.
tool.yt: 0 localhost.
digitalmarketer.yt: 0 mail.digitalmarketer.yt.
tech.yt: 1 mx4.mail.ovh.net.
tech.yt: 10 mx3.mail.ovh.net.
x9.yt: 10 mail.parktons.com.
scor.yt: 10 custmx.cscdns.net.
herman.yt: 10 herman.yt.
voice.yt: 0 localhost.
lil.yt: 1 mx4.mail.ovh.net.
lil.yt: 10 mx3.mail.ovh.net.
phil.yt: 1 aspmx.l.google.com.
phil.yt: 5 alt2.aspmx.l.google.com.
phil.yt: 10 alt4.aspmx.l.google.com.
phil.yt: 10 alt3.aspmx.l.google.com.
phil.yt: 5 alt1.aspmx.l.google.com.
jit.yt: 68 linda.mx.cloudflare.net.
jit.yt: 27 isaac.mx.cloudflare.net.
jit.yt: 72 amir.mx.cloudflare.net.
skim.yt: 10 mail.parktons.com.
fintech.yt: 0 localhost.
edit.yt: 5 mx1.hostinger.com.
edit.yt: 10 mx2.hostinger.com.
gestion.yt: 1 mx4.mail.ovh.net.
gestion.yt: 10 mx3.mail.ovh.net.
madison.yt: 10 mx2.pub.mailpod7-cph3.one.com.
madison.yt: 10 mx1.pub.mailpod7-cph3.one.com.
madison.yt: 10 mx3.pub.mailpod7-cph3.one.com.
galileo.yt: 100 mx2.securemail.name.
galileo.yt: 100 mx1.securemail.name.
ahmed.yt: 5 alt2.aspmx.l.google.com.
ahmed.yt: 10 alt4.aspmx.l.google.com.
ahmed.yt: 10 alt3.aspmx.l.google.com.
ahmed.yt: 1 aspmx.l.google.com.
ahmed.yt: 5 alt1.aspmx.l.google.com.
pics.yt: 0 pics.yt.
858.yt: 0 localhost.
manta.yt: 10 mail.manta.yt.
kalo.yt: 0 kalo.yt.
motor.yt: 1 mx4.mail.ovh.net.
motor.yt: 10 mx3.mail.ovh.net.
hao.yt: 5 mx.zoho.com.
hao.yt: 20 mx2.zoho.com.
sommer.yt: 10 mx1.pub.mailpod4-cph3.one.com.
sommer.yt: 10 mx2.pub.mailpod4-cph3.one.com.
sommer.yt: 10 mx3.pub.mailpod4-cph3.one.com.
fibre.yt: 0 .
split.yt: 1 ex5.mail.ovh.net.
jose.yt: 0 .
schmidt.yt: 10 w01a65be.kasserver.com.
rencontre.yt: 10 mx1.netim.net.
rencontre.yt: 10 mx2.netim.net.
sony.yt: 10 mx-2.dpoczta.pl.
sony.yt: 10 mx-1.dpoczta.pl.
vuca.yt: 20 in2-smtp.messagingengine.com.
vuca.yt: 10 in1-smtp.messagingengine.com.
lost.yt: 10 mail.lost.yt.
desired.yt: 10 .
karlsson.yt: 10 mx3.pub.mailpod4-cph3.one.com.
karlsson.yt: 10 mx2.pub.mailpod4-cph3.one.com.
karlsson.yt: 10 mx1.pub.mailpod4-cph3.one.com.
mgr.yt: 0 .
win.yt: 0 localhost.
voip.yt: 10 .
686.yt: 0 localhost.
vente.yt: 10 mx2.netim.net.
vente.yt: 10 mx1.netim.net.
karting.yt: 50 fb.mail.gandi.net.
karting.yt: 10 spool.mail.gandi.net.
earn.yt: 0 localhost.
dash.yt: 10 mx2.pub.mailpod6-cph3.one.com.
dash.yt: 10 mx3.pub.mailpod6-cph3.one.com.
dash.yt: 10 mx1.pub.mailpod6-cph3.one.com.
qwer.yt: 10 mx4.pub.mailpod10-cph3.one.com.
qwer.yt: 10 mx2.pub.mailpod10-cph3.one.com.
qwer.yt: 10 mx3.pub.mailpod10-cph3.one.com.
qwer.yt: 10 mx1.pub.mailpod10-cph3.one.com.
post.yt: 10 mx01.rtsrvr.de.
post.yt: 20 mx02.rtsrvr.de.
fefe.yt: 50 fb.mail.gandi.net.
fefe.yt: 10 spool.mail.gandi.net.
games.yt: 0 localhost.
pilates.yt: 0 localhost.
evenium.yt: 10 spool.mail.gandi.net.
evenium.yt: 50 fb.mail.gandi.net.
see.yt: 0 see.yt.
dev.yt: 10 spool.mail.gandi.net.
dev.yt: 50 fb.mail.gandi.net.
fly.yt: 0 fly.yt.
digital.yt: 0 localhost.
samo.yt: 20 mx2.simplelogin.co.
samo.yt: 10 mx1.simplelogin.co.
mre.yt: 0 mre-yt.mail.protection.outlook.com.
sekai.yt: 0 sekai-yt.mail.protection.outlook.com.
rtb.yt: 5 mx1.hostinger.com.
rtb.yt: 10 mx2.hostinger.com.
computer.yt: 10 mx3.mail.ovh.net.
computer.yt: 1 mx4.mail.ovh.net.
supertech.yt: 100 mx3.mail.ovh.net.
supertech.yt: 1 mx1.mail.ovh.net.
supertech.yt: 5 mx2.mail.ovh.net.
ish.yt: 0 ish.yt.
1-2-3.yt: 10 mail.1-2-3.yt.
millionaire.yt: 0 localhost.
loulou.yt: 50 mx2.mail.ovh.net.
loulou.yt: 200 mx4.mail.ovh.net.
loulou.yt: 1 mx0.mail.ovh.net.
loulou.yt: 100 mx3.mail.ovh.net.
loulou.yt: 5 mx1.mail.ovh.net.
doc.yt: 1 mx4.mail.ovh.net.
doc.yt: 10 mx3.mail.ovh.net.
tmg.yt: 1 mx1.ovh.net.
tmg.yt: 100 mxb.ovh.net.
tmg.yt: 5 mx2.ovh.net.
gemo.yt: 10 mail.gemo.yt.
nsa.yt: 0 localhost.
wks.yt: 0 mail.wks.yt.
outfit.yt: 0 outfit.yt.
socialnetwork.yt: 5 alt2.aspmx.l.google.com.
socialnetwork.yt: 1 aspmx.l.google.com.
socialnetwork.yt: 10 alt4.aspmx.l.google.com.
socialnetwork.yt: 10 alt3.aspmx.l.google.com.
socialnetwork.yt: 5 alt1.aspmx.l.google.com.
married.yt: 20 in2-smtp.messagingengine.com.
married.yt: 10 in1-smtp.messagingengine.com.
gmt.yt: 5 alt2.aspmx.l.google.com.
gmt.yt: 10 alt3.aspmx.l.google.com.
gmt.yt: 1 aspmx.l.google.com.
gmt.yt: 10 alt4.aspmx.l.google.com.
gmt.yt: 5 alt1.aspmx.l.google.com.
dem.yt: 10 mail.s1.laohost.net.
servier.yt: 10 smtp.te-dns.net.
smd.yt: 0 mail.smd.yt.
